B4	Inv1C4	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B4	EspC4	C	10	10	10	10	10	10	10	9	9	9	9	9	9	9
B4	GreC4	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B4	AllB4	B	9	9	9	9	9	9	9	9	9	9	9	9	8	8
B4	WorB4	B	9	9	9	9	9	9	8	8	8	8	8	8	8	8
B4	Inv2C4	C	9	9	9	9	9	9	9	9	9	9	9	9	9	9
B4	TurB4	B	8	8	8	8	8	8	8	8	7	7	7	7	7	7
B4	AllC4	C	10	10	10	10	10	10	10	10	10	10	10	10	9	9
B4	WorC4	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B5	Ita1B5	B	10	9	9	9	9	9	9	9	9	9	9	9	9	9
B5	Inv1B5	B	10	10	9	9	9	9	9	9	9	9	9	9	9	8
B5	EspB5	B	9	9	9	9	9	9	9	9	9	9	8	8	7	7
B5	GreC5	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B5	AllB5	B	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B5	Inv1C5	C	10	10	10	10	10	9	9	9	8	7	6	6	4	4
B5	WorC5	C	10	10	9	9	9	9	9	9	9	9	9	9	9	9
B5	Ita2C5	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B5	EspC5	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B5	TurB5	B	9	9	9	9	9	9	9	9	9	9	9	9	9	9
B5	TurC5	C	9	9	9	9	9	9	9	9	9	9	9	9	9	9
B5	Ita1C5	C	10	10	9	9	9	9	9	9	9	9	9	9	9	9
B5	Inv2C5	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B5	FraB5	B	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B5	GreB5	B	10	9	9	9	9	8	8	8	7	7	7	7	7	7
B5	Inv2B5	B	10	10	10	10	10	10	10	10	9	9	9	8	8	8
B5	WorB5	B	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B5	FraC5	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B5	Ita2B5	B	10	10	10	10	10	10	10	10	10	10	10	10	9	9
B5	AllC5	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B6	Inv1B6	B	9	9	9	9	9	9	9	9	9	9	8	6	6	6
B6	GreB6	B	9	9	9	9	9	9	9	9	9	9	9	9	9	8
B6	Inv2B6	B	10	10	10	10	10	10	10	10	9	9	9	8	8	8
B6	Ita2C6	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B6	AllC6	C	10	10	10	10	10	10	10	10	10	8	8	8	8	8
B6	EspB6	B	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B6	Ita2B6	B	8	8	8	8	8	8	8	8	8	8	8	8	8	8
B6	EspC6	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B6	FraB6	B	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B6	WorC6	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B6	Inv2C6	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B6	TurC6	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B6	Ita1C6	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B6	WorB6	B	9	9	9	9	9	9	9	9	9	9	9	8	8	8
B6	FraC6	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B6	Inv1C6	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B6	Ita1B6	B	9	9	9	9	9	9	9	9	9	9	9	9	9	9
B6	AllB6	B	9	9	9	9	9	8	8	8	8	8	8	8	8	8
B6	GreC6	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B6	TurB6	B	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B7	TurC7	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B7	Inv1C7	C	10	10	10	10	10	10	10	10	9	9	9	9	9	9
B7	EspC7	C	9	9	9	9	9	9	9	8	8	8	8	8	8	8
B7	Ita1C7	C	10	10	10	10	10	10	10	10	10	9	9	9	9	9
B7	Ita2C7	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B7	WorC7	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B7	Inv2B7	B	8	8	8	7	7	6	6	6	6	6	6	6	6	6
B7	Ita2B7	B	8	8	8	8	8	8	8	8	8	8	8	8	8	8
B7	FraB7	B	10	9	9	9	9	9	9	9	9	9	9	9	9	8
B7	GreC7	C	10	10	10	10	10	10	10	10	10	10	10	10	9	9
B7	TurB7	B	10	10	10	10	10	10	10	10	10	10	10	10	9	9
B7	Inv1B7	B	10	10	10	10	10	10	10	10	9	9	9	8	8	8
B7	GreB7	B	10	9	9	9	9	9	9	9	8	8	8	7	7	7
B7	EspB7	B	9	9	8	8	8	8	8	8	8	8	8	8	8	8
B7	AllC7	C	10	10	10	10	10	10	10	9	9	9	9	9	9	9
B7	Ita1B7	B	8	8	8	8	8	8	8	7	7	6	6	6	6	6
B7	AllB7	B	10	10	10	10	10	10	10	10	10	9	9	9	8	8
B7	Inv2C7	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B7	FraC7	C	9	9	9	9	9	9	9	9	9	9	9	9	9	9
B7	WorB7	B	10	10	10	10	10	9	9	7	6	6	6	6	6	6
B8	Inv1B8	B	10	10	10	10	10	10	10	9	9	8	8	8	8	8
B8	AllB8	B	9	8	8	8	8	8	8	8	8	7	6	6	6	6
B8	AllC8	C	9	9	9	9	9	9	9	9	9	9	8	8	8	8
B8	WorC8	C	10	10	10	10	10	10	10	10	10	10	10	10	9	9
B8	TurB8	B	10	10	10	10	10	10	10	10	10	10	10	9	9	9
B8	WorB8	B	10	9	9	9	9	9	9	9	9	9	9	9	9	9
B8	EspC8	C	9	9	9	9	9	8	8	8	8	8	8	8	8	8
B8	Ita2B8	B	8	8	8	8	8	8	8	7	7	7	6	6	5	5
B8	Inv2C8	C	10	10	10	10	10	10	10	10	10	9	9	9	9	9
B8	GreB8	B	8	8	8	8	8	8	8	7	7	6	6	6	6	6
B8	EspB8	B	8	7	7	7	7	6	6	6	5	3	3	3	3	3
B8	FraC8	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B8	Ita1C8	C	10	10	10	10	10	10	10	10	10	9	9	9	9	9
B8	FraB8	B	10	10	10	10	10	10	10	9	9	9	9	9	9	9
B8	TurC8	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B8	Ita2C8	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B8	Inv2B8	B	9	9	9	9	9	9	9	9	9	9	8	8	8	8
B8	GreC8	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B8	Inv1C8	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B8	Ita1B8	B	7	5	5	5	5	5	5	5	5	5	5	5	5	5
B9	Ita1B9	B	10	8	8	8	8	7	7	6	6	6	6	5	5	5
B9	TurB9	B	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B9	Inv2C9	C	10	10	10	10	10	10	10	10	10	10	10	9	9	9
B9	FraB9	B	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B9	WorC9	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B9	TurC9	C	10	10	9	9	9	9	9	9	9	9	8	8	8	8
B9	AllC9	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B9	GreC9	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B9	AllB9	B	10	10	10	10	10	10	10	10	10	9	9	8	8	8
B9	Inv2B9	B	10	10	10	10	10	10	10	10	10	10	9	9	9	9
B9	Inv1C9	C	10	10	10	10	10	9	9	9	9	9	9	9	9	9
B9	EspC9	C	10	8	8	8	8	8	8	8	8	8	8	8	8	7
B9	GreB9	B	10	9	9	9	9	9	9	9	9	7	7	7	7	7
B9	Ita2B9	B	10	10	10	10	10	10	10	10	10	10	10	10	10	8
B9	Inv1B9	B	9	9	9	8	8	7	7	6	6	6	6	6	6	6
B9	FraC9	C	9	9	9	9	9	9	9	9	9	9	9	9	9	9
B9	WorB9	B	10	10	10	9	9	9	9	9	8	8	8	8	8	8
B9	Ita2C9	C	10	10	10	10	10	10	10	10	10	10	10	9	9	9
B9	Ita1C9	C	10	10	10	10	10	10	10	9	9	9	9	9	9	9
B9	EspB9	B	6	6	6	5	5	5	5	5	5	5	4	3	3	3
B10	Ita1C10	C	10	10	10	10	10	10	10	10	10	10	10	10	10	9
B10	FraB10	B	8	8	8	7	7	7	7	7	7	7	7	7	7	7
B10	Ita1B10	B	9	9	9	8	8	8	8	8	8	7	7	7	7	7
B10	WorC10	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B10	Inv1C10	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B10	Ita2B10	B	10	10	10	10	10	10	10	10	10	10	10	10	9	9
B10	Inv2B10	B	8	8	8	8	8	8	8	8	8	8	8	8	8	8
B10	Inv1B10	B	9	9	9	9	9	9	9	8	8	7	7	7	7	7
B10	FraC10	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B10	EspB10	B	9	9	9	9	9	9	9	9	9	8	8	8	8	8
B10	Ita2C10	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B10	EspC10	C	10	10	10	10	10	10	10	10	10	9	9	8	8	7
B10	GreB10	B	9	8	8	8	8	8	7	6	6	6	4	3	3	3
B10	Inv2C10	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B10	TurB10	B	9	9	9	9	9	9	9	9	9	9	8	8	8	8
B10	WorB10	B	9	9	8	8	8	8	8	8	8	8	8	8	8	8
B10	TurC10	C	10	9	9	9	9	9	9	9	9	9	9	9	9	9
B10	AllB10	B	10	10	10	9	9	9	9	9	9	9	9	9	9	9
B10	GreC10	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
B10	AllC10	C	10	10	10	10	10	10	10	10	9	9	9	9	9	9
