Inv2B2	Inv2	1853	10		B6	Ita2C6	C	2656	2983	3326	3521	3579	3740	4055	4432	4457	4702	4929	5801	5945	6154	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B6	Ita2C6	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
Inv2C3	Inv2	1794	10		B6	AllC6	C	3626	4470	5056	5398	5426	5772	5842	6076	6364	5226	5435	5700	6050	5953	10	10	10	10	10	10	10	10	10	8	8	8	8	8	B6	AllC6	C	10	10	10	10	10	10	10	10	10	8	8	8	8	8
Inv2B3	Inv2	2105	10		B6	EspB6	B	2852	3136	3316	3475	3596	3749	3972	4425	4804	4892	5064	5125	5240	5567	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B6	EspB6	B	10	10	10	10	10	10	10	10	10	10	10	10	10	10
Inv2C4	Inv2	2054	10		B6	Ita2B6	B	2166	2399	2500	2664	2706	2765	3087	3529	3602	3803	3863	3984	4129	4256	8	8	8	8	8	8	8	8	8	8	8	8	8	8	B6	Ita2B6	B	8	8	8	8	8	8	8	8	8	8	8	8	8	8
Inv2B4	Inv2	2000	10		B6	EspC6	C	3144	3697	3470	3692	3796	3929	4308	4516	4959	5577	5715	6114	6565	6941	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B6	EspC6	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
Inv2C5	Inv2	1843	10		B6	FraB6	B	2389	2901	2949	3167	3211	3197	3340	3537	4185	4246	4744	4788	4928	4845	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B6	FraB6	B	10	10	10	10	10	10	10	10	10	10	10	10	10	10
Inv2B5	Inv2	2044	10		B6	WorC6	C	2324	2899	3047	3546	3499	3570	3800	4177	4456	4797	5058	5827	5993	6177	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B6	WorC6	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
Inv2C6	Inv2	2111	10		B6	Inv2C6	C	2469	2925	3420	3561	3607	3446	4152	4655	5161	5548	5671	6025	6005	6067	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B6	Inv2C6	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
Inv2B6	Inv2	1909	10		B6	TurC6	C	2873	3580	4033	4384	4236	4185	4528	5593	5709	6109	6121	6406	6780	7168	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B6	TurC6	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
Inv2C7	Inv2	2189	10		B6	Ita1C6	C	2880	3208	3491	3701	3797	3861	4093	4736	4950	5349	5533	5863	6066	6281	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B6	Ita1C6	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
Inv2B7	Inv2	1901	10		B6	WorB6	B	2066	2391	2631	2816	3006	2965	3110	3172	3286	3558	3830	3762	4140	4594	9	9	9	9	9	9	9	9	9	9	10	8	8	8	B6	WorB6	B	9	9	9	9	9	9	9	9	9	9	9	8	8	8
Inv2C8	Inv2	2245	10		B6	FraC6	C	2190	2639	2724	2998	3244	3225	3459	4020	4408	4443	4651	4851	5423	5768	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B6	FraC6	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
Inv2B8	Inv2	2032	10		B6	Inv1C6	C	2906	3472	3862	4003	4129	4083	4288	4819	5385	5801	6238	6516	6955	7143	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B6	Inv1C6	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
Inv2C9	Inv2	2051	10		B6	Ita1B6	B	2412	2878	3097	3346	3274	3302	3530	3852	4048	4311	4358	4750	5068	5138	9	9	9	9	9	9	9	9	9	9	9	9	9	9	B6	Ita1B6	B	9	9	9	9	9	9	9	9	9	9	9	9	9	9
Inv2B9	Inv2	2090	10		B6	AllB6	B	2605	3067	3162	3404	3552	3381	3610	3626	3653	4005	3973	4142	4527	4555	9	9	9	9	9	8	8	8	8	8	8	8	8	8	B6	AllB6	B	9	9	9	9	9	8	8	8	8	8	8	8	8	8
Inv2C10	Inv2	2240	10		B6	GreC6	C	2548	2920	3089	3245	3228	3233	3485	4150	4301	4802	4766	5021	5044	5130	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B6	GreC6	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
Inv2B10	Inv2	2232	10		B6	TurB6	B	3086	3401	3466	3650	3618	3767	3890	4141	4626	4558	4567	4856	5140	5592	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B6	TurB6	B	10	10	10	10	10	10	10	10	10	10	10	10	10	10
Ita1C1	Ita1	2522	10		B7	TurC7	C	2681	3167	3316	3673	3680	3673	3937	4323	4392	5205	5284	5716	5815	5831	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B7	TurC7	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
Ita1B1	Ita1	2547	10		B7	Inv1C7	C	2728	3205	3405	3400	3518	3657	4123	4580	4474	4852	4930	5322	5381	5395	10	10	10	10	10	10	10	10	9	9	9	9	9	9	B7	Inv1C7	C	10	10	10	10	10	10	10	10	9	9	9	9	9	9
Ita1C2	Ita1	2285	10		B7	EspC7	C	2663	2856	3108	3364	3586	3704	3914	3872	3842	4390	4518	4845	5269	5310	9	9	9	9	9	9	9	8	8	8	8	8	8	8	B7	EspC7	C	9	9	9	9	9	9	9	8	8	8	8	8	8	8
Ita1B2	Ita1	2367	10		B7	Ita1C7	C	2730	3345	3441	3806	3830	3865	4088	4473	4344	4374	4401	4663	4948	5238	10	10	10	10	10	10	10	10	10	9	9	9	9	9	B7	Ita1C7	C	10	10	10	10	10	10	10	10	10	9	9	9	9	9
Ita1C3	Ita1	1975	10		B7	Ita2C7	C	2846	3210	3273	3500	3711	3908	4023	4400	4631	4921	5738	5917	6483	6882	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B7	Ita2C7	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
Ita1B3	Ita1	1879	10		B7	WorC7	C	2627	3040	3173	3447	3580	3745	3837	4077	4135	4631	4655	5335	5339	5731	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B7	WorC7	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
Ita1C4	Ita1	2425	10		B7	Inv2B7	B	1575	1730	1843	1893	1869	1671	1762	2028	2147	2356	2358	2656	2486	2578	8	8	8	7	7	6	6	6	6	6	6	6	6	6	B7	Inv2B7	B	8	8	8	7	7	6	6	6	6	6	6	6	6	6
Ita1B4	Ita1	2378	10		B7	Ita2B7	B	2277	2579	2767	3073	3178	3311	3246	3256	3660	3874	3906	4681	4879	4975	8	8	8	8	8	8	8	8	8	8	8	8	8	8	B7	Ita2B7	B	8	8	8	8	8	8	8	8	8	8	8	8	8	8
Ita1C5	Ita1	2292	10		B7	FraB7	B	2625	2842	2988	3062	3212	3536	3857	4107	4331	4242	4389	4908	4736	4446	10	9	9	9	9	9	9	9	9	9	9	10	9	8	B7	FraB7	B	10	9	9	9	9	9	9	9	9	9	9	9	9	8
Ita1B5	Ita1	2632	10		B7	GreC7	C	2795	3208	3498	3502	3525	3891	4530	4542	4929	5323	5457	6003	5695	5937	10	10	10	10	10	10	10	10	10	10	10	10	9	9	B7	GreC7	C	10	10	10	10	10	10	10	10	10	10	10	10	9	9
Ita1C6	Ita1	2178	10		B7	TurB7	B	2911	3502	3739	4051	4301	4213	4189	4588	4873	5557	5969	5623	5320	5337	10	10	10	10	10	10	10	10	10	10	10	10	9	9	B7	TurB7	B	10	10	10	10	10	10	10	10	10	10	10	10	9	9
Ita1B6	Ita1	2232	10		B7	Inv1B7	B	3043	3206	3144	3278	3545	3835	4244	4234	3903	4387	4282	3761	3835	4398	10	10	10	10	10	10	10	10	9	9	9	8	8	8	B7	Inv1B7	B	10	10	10	10	10	10	10	10	9	9	9	8	8	8
Ita1C7	Ita1	2207	10		B7	GreB7	B	2781	2744	3013	3412	3516	3712	3961	4127	3731	4087	4398	4313	4722	4996	10	9	9	9	9	9	9	9	8	8	8	7	7	7	B7	GreB7	B	10	9	9	9	9	9	9	9	8	8	8	7	7	7
Ita1B7	Ita1	2461	10		B7	EspB7	B	2779	2916	2817	2896	3165	3168	3533	3694	3525	3719	3784	4194	4238	4431	9	9	8	8	8	8	8	8	8	8	8	8	8	8	B7	EspB7	B	9	9	8	8	8	8	8	8	8	8	8	8	8	8
Ita1C8	Ita1	1886	10		B7	AllC7	C	3292	4248	4056	4350	4638	4577	4667	4582	4876	5224	5350	5616	5844	5894	10	10	10	10	10	10	10	9	9	9	9	9	9	9	B7	AllC7	C	10	10	10	10	10	10	10	9	9	9	9	9	9	9
Ita1B8	Ita1	2630	10		B7	Ita1B7	B	2453	2743	3001	3107	3270	3307	3460	3395	3414	3593	3846	4339	4150	4427	8	8	8	8	8	8	8	7	7	6	6	6	6	6	B7	Ita1B7	B	8	8	8	8	8	8	8	7	7	6	6	6	6	6
Ita1C9	Ita1	2770	10		B7	AllB7	B	3540	3986	3877	4108	4537	4263	4686	4623	4758	4734	4775	5343	4580	4616	10	10	10	10	10	10	10	10	10	9	9	9	8	8	B7	AllB7	B	10	10	10	10	10	10	10	10	10	9	9	9	8	8
Ita1B9	Ita1	1951	10		B7	Inv2C7	C	2288	2660	2859	3116	3133	3353	3396	4055	4580	4698	4711	5459	5450	5878	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B7	Inv2C7	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
Ita1C10	Ita1	2638	10		B7	FraC7	C	2481	2959	3147	3509	3417	3798	4542	4595	4851	5404	5468	5912	6219	6366	9	9	9	9	9	9	9	9	9	9	9	9	9	9	B7	FraC7	C	9	9	9	9	9	9	9	9	9	9	9	9	9	9
Ita1B10	Ita1	2245	10		B7	WorB7	B	1862	2155	2231	2494	2520	2761	2837	2645	2475	2653	2567	2752	2917	2732	10	10	10	10	10	9	9	7	6	6	6	6	6	6	B7	WorB7	B	10	10	10	10	10	9	9	7	6	6	6	6	6	6
Ita2C1	Ita2	2574	10		B8	Inv1B8	B	2859	3254	3507	3692	3960	4076	4105	3792	3874	4097	4461	4560	4764	4808	10	10	10	10	10	10	10	9	9	8	8	8	8	8	B8	Inv1B8	B	10	10	10	10	10	10	10	9	9	8	8	8	8	8
Ita2B1	Ita2	2452	10		B8	AllB8	B	3412	3193	3240	3290	3422	3570	3696	3772	3872	3659	3556	3650	3749	3860	9	8	8	8	8	8	8	8	8	7	6	6	6	6	B8	AllB8	B	9	8	8	8	8	8	8	8	8	7	6	6	6	6
Ita2C2	Ita2	2425	10		B8	AllC8	C	3295	3917	4179	4361	4625	4621	4805	5090	5209	5492	5004	5922	5999	6240	9	9	9	9	9	9	9	9	9	9	8	8	8	8	B8	AllC8	C	9	9	9	9	9	9	9	9	9	9	8	8	8	8
Ita2B2	Ita2	2661	10		B8	WorC8	C	2350	3121	2992	3012	3048	3361	3303	3779	4096	4526	4526	4972	4750	4482	10	10	10	10	10	10	10	10	10	10	10	10	9	9	B8	WorC8	C	10	10	10	10	10	10	10	10	10	10	10	10	9	9
Ita2C3	Ita2	2318	10		B8	TurB8	B	2704	3443	3373	3509	3614	3938	3682	3708	3993	4170	4269	4147	4335	4438	10	10	10	10	10	10	10	10	10	10	10	9	9	9	B8	TurB8	B	10	10	10	10	10	10	10	10	10	10	10	9	9	9
Ita2B3	Ita2	2527	10		B8	WorB8	B	3261	3223	3417	3480	3752	3871	3832	4188	4380	4768	4953	5317	5628	5462	10	9	9	9	9	9	9	9	9	9	9	9	9	9	B8	WorB8	B	10	9	9	9	9	9	9	9	9	9	9	9	9	9
Ita2C4	Ita2	2300	10		B8	EspC8	C	2305	2896	3007	3146	3277	3143	3174	3296	3219	4275	4473	4619	4897	5534	9	9	9	9	9	8	8	8	8	8	8	8	8	8	B8	EspC8	C	9	9	9	9	9	8	8	8	8	8	8	8	8	8
Ita2B4	Ita2	2231	10		B8	Ita2B8	B	2405	2701	2924	2881	3022	3258	3471	3121	3291	3751	3484	3484	3327	3373	8	8	8	8	8	8	8	7	7	7	6	6	5	5	B8	Ita2B8	B	8	8	8	8	8	8	8	7	7	7	6	6	5	5
Ita2C5	Ita2	2358	10		B8	Inv2C8	C	2460	2824	3122	3307	3384	3809	3907	4167	4293	4371	4458	4544	4964	5162	10	10	10	10	10	10	10	10	10	9	9	9	9	9	B8	Inv2C8	C	10	10	10	10	10	10	10	10	10	9	9	9	9	9
Ita2B5	Ita2	2500	10		B8	GreB8	B	2178	2429	2530	2691	2755	2884	2885	2746	3674	2878	2877	3162	3200	3369	8	8	8	8	8	8	8	7	7	6	6	6	6	6	B8	GreB8	B	8	8	8	8	8	8	8	7	7	6	6	6	6	6
Ita2C6	Ita2	2108	10		B8	EspB8	B	2542	2614	2707	2750	2921	2762	2890	2984	2589	2148	2391	2354	2481	2562	8	7	7	7	7	6	6	6	5	3	3	3	3	3	B8	EspB8	B	8	7	7	7	7	6	6	6	5	3	3	3	3	3
Ita2B6	Ita2	1902	10		B8	FraC8	C	2253	2593	2640	2773	3039	3445	3299	3696	3945	4237	4333	4510	4808	5101	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B8	FraC8	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
Ita2C7	Ita2	2083	10		B8	Ita1C8	C	2317	2713	2956	3047	3128	3338	3469	3975	4072	4163	4351	4409	4578	4438	10	10	10	10	10	10	10	10	10	9	9	9	9	9	B8	Ita1C8	C	10	10	10	10	10	10	10	10	10	9	9	9	9	9
Ita2B7	Ita2	2266	10		B8	FraB8	B	2194	2338	2403	2445	2572	2553	2567	2392	2704	2971	3140	3412	3285	3075	10	10	10	10	10	10	10	9	9	9	9	9	9	9	B8	FraB8	B	10	10	10	10	10	10	10	9	9	9	9	9	9	9
Ita2C8	Ita2	2264	10		B8	TurC8	C	3543	4175	4551	4745	4910	5207	5116	5327	5560	6295	6649	7121	7500	7227	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B8	TurC8	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
Ita2B8	Ita2	2940	10		B8	Ita2C8	C	2908	3127	3344	3395	3651	3834	3877	4109	3969	4806	5008	5124	5110	5121	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B8	Ita2C8	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
Ita2C9	Ita2	2681	10		B8	Inv2B8	B	2037	2063	2357	2307	2347	2525	2492	2565	2683	2826	2853	2986	3138	3104	9	9	9	9	9	9	9	9	9	9	8	8	8	8	B8	Inv2B8	B	9	9	9	9	9	9	9	9	9	9	8	8	8	8
Ita2B9	Ita2	2414	10		B8	GreC8	C	2598	3237	3461	3588	3549	4231	4300	4654	5163	5680	5569	5794	6298	6513	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B8	GreC8	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
Ita2C10	Ita2	2358	10		B8	Inv1C8	C	2276	2838	2981	3362	3321	3676	3779	4209	4751	5189	5676	6029	6004	6142	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B8	Inv1C8	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
Ita2B10	Ita2	2426	10		B8	Ita1B8	B	2270	1780	1934	2005	2182	2232	2355	2461	2490	2894	3050	3037	3107	2943	7	5	5	5	5	5	5	5	5	5	5	5	5	5	B8	Ita1B8	B	7	5	5	5	5	5	5	5	5	5	5	5	5	5
TurC1	Tur	2403	10		B9	Ita1B9	B	1931	2054	2059	2203	2302	2158	2245	1994	2328	2575	2759	2884	2884	2896	10	8	8	8	8	7	7	6	6	6	6	5	5	5	B9	Ita1B9	B	10	8	8	8	8	7	7	6	6	6	6	5	5	5
TurB1	Tur	2701	10		B9	TurB9	B	2988	3395	3430	3558	3712	3990	4210	4649	4519	5017	5129	5232	5233	5468	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B9	TurB9	B	10	10	10	10	10	10	10	10	10	10	10	10	10	10
TurC2	Tur	2654	10		B9	Inv2C9	C	2226	2459	2568	2919	3005	2967	3176	3518	3863	4058	4560	4262	4353	4808	10	10	10	10	10	10	10	10	10	10	10	9	9	9	B9	Inv2C9	C	10	10	10	10	10	10	10	10	10	10	10	9	9	9
TurB2	Tur	2621	10		B9	FraB9	B	2019	2396	2569	2812	3003	2912	2837	3981	3755	4116	4290	4641	4899	4728	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B9	FraB9	B	10	10	10	10	10	10	10	10	10	10	10	10	10	10
TurC3	Tur	2566	10		B9	WorC9	C	3390	3792	3975	3944	4373	4566	4881	5358	5440	5599	6005	6992	7080	7654	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B9	WorC9	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
TurB3	Tur	2720	10		B9	TurC9	C	3935	4292	4273	4662	4859	4904	5048	5347	5636	6525	6139	6681	7044	7118	10	10	9	9	9	9	9	9	9	9	8	8	8	8	B9	TurC9	C	10	10	9	9	9	9	9	9	9	9	8	8	8	8
TurC4	Tur	2237	10		B9	AllC9	C	3031	3784	3776	3900	4088	4257	4288	4781	5108	5493	5741	6162	6484	6403	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B9	AllC9	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
TurB4	Tur	3227	10		B9	GreC9	C	3127	3508	3633	3847	4200	4317	4605	5108	5436	6308	6592	7221	7168	7733	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B9	GreC9	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
TurC5	Tur	3027	10		B9	AllB9	B	2882	3418	3369	3449	3562	3595	3787	4017	4104	4241	4391	3840	4155	4660	10	10	10	10	10	10	10	10	10	9	9	8	8	8	B9	AllB9	B	10	10	10	10	10	10	10	10	10	9	9	8	8	8
TurB5	Tur	2992	10		B9	Inv2B9	B	2030	2560	2654	2859	2924	2949	3140	3281	3531	3800	3798	4279	3882	3957	10	10	10	10	10	10	10	10	10	10	9	9	9	9	B9	Inv2B9	B	10	10	10	10	10	10	10	10	10	10	9	9	9	9
TurC6	Tur	2258	10		B9	Inv1C9	C	2894	3229	3298	3461	3601	3407	3777	4010	4325	4757	4920	5342	5541	6051	10	10	10	10	10	9	9	9	9	9	9	9	9	9	B9	Inv1C9	C	10	10	10	10	10	9	9	9	9	9	9	9	9	9
TurB6	Tur	2705	10		B9	EspC9	C	2080	2148	2241	2476	2938	3046	2958	3166	3616	3806	4111	4595	4658	4557	10	8	8	8	8	8	8	8	8	8	8	8	8	7	B9	EspC9	C	10	8	8	8	8	8	8	8	8	8	8	8	8	7
TurC7	Tur	2188	10		B9	GreB9	B	2689	2522	2601	2795	2976	3057	3047	3295	3539	3365	3770	3698	3984	4269	10	9	9	9	9	9	9	9	9	7	7	7	7	7	B9	GreB9	B	10	9	9	9	9	9	9	9	9	7	7	7	7	7
TurB7	Tur	2561	10		B9	Ita2B9	B	2358	3220	3291	3379	3524	3611	3825	4206	4374	4740	4866	4900	5138	4625	10	10	10	10	10	10	10	10	10	10	10	10	10	8	B9	Ita2B9	B	10	10	10	10	10	10	10	10	10	10	10	10	10	8
TurC8	Tur	3070	10		B9	Inv1B9	B	2417	2554	2616	2405	2509	2361	2394	2382	2528	2516	2673	2795	3172	3281	9	9	9	8	8	7	7	6	6	6	6	6	6	6	B9	Inv1B9	B	9	9	9	8	8	7	7	6	6	6	6	6	6	6
TurB8	Tur	2567	10		B9	FraC9	C	2344	2819	2750	2966	3277	3245	3622	3782	4029	4546	4687	4959	5292	5662	9	9	9	9	9	9	9	9	9	9	9	9	9	9	B9	FraC9	C	9	9	9	9	9	9	9	9	9	9	9	9	9	9
TurC9	Tur	2952	10		B9	WorB9	B	2652	3058	3108	3148	3248	3664	3387	3525	3340	3645	3687	3916	3638	3905	10	10	10	9	9	9	9	9	8	8	8	8	8	8	B9	WorB9	B	10	10	10	9	9	9	9	9	8	8	8	8	8	8
TurB9	Tur	2270	10		B9	Ita2C9	C	3412	3840	4027	4264	4510	4564	4750	4995	5393	6105	6529	6562	6759	7023	10	10	10	10	10	10	10	10	10	10	10	9	9	9	B9	Ita2C9	C	10	10	10	10	10	10	10	10	10	10	10	9	9	9
TurC10	Tur	2550	10		B9	Ita1C9	C	3244	3655	3878	4260	4453	4584	4588	4319	4548	5383	5876	6191	6657	7536	10	10	10	10	10	10	10	9	9	9	9	9	9	9	B9	Ita1C9	C	10	10	10	10	10	10	10	9	9	9	9	9	9	9
TurB10	Tur	3063	10		B9	EspB9	B	1803	1925	2027	1938	1970	2107	2066	2273	2335	2319	1845	1579	1554	1527	6	6	6	5	5	5	5	5	5	5	4	3	3	3	B9	EspB9	B	6	6	6	5	5	5	5	5	5	5	4	3	3	3
WorC1	Wor	2402	10		B10	Ita1C10	C	2881	3555	3789	4267	4230	4237	4306	4578	4717	5244	5630	6080	6162	6437	10	10	10	10	10	10	10	10	10	10	10	10	10	9	B10	Ita1C10	C	10	10	10	10	10	10	10	10	10	10	10	10	10	9
WorB1	Wor	1866	10		B10	FraB10	B	1481	1639	1750	1712	1726	1783	1893	1957	2247	2348	2507	2450	2368	2507	8	8	8	7	7	7	7	7	7	7	7	7	7	7	B10	FraB10	B	8	8	8	7	7	7	7	7	7	7	7	7	7	7
WorC2	Wor	2172	10		B10	Ita1B10	B	2527	2776	2860	2878	2821	2838	2998	2954	3079	2803	2733	2716	3157	3395	9	9	9	8	8	8	8	8	8	7	7	7	7	7	B10	Ita1B10	B	9	9	9	8	8	8	8	8	8	7	7	7	7	7
WorB2	Wor	2219	10		B10	WorC10	C	2213	2646	2830	3069	3253	3290	3334	3603	4045	4397	4752	4610	5228	5390	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B10	WorC10	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
WorC3	Wor	2090	10		B10	Inv1C10	C	2776	3669	3839	3958	3978	4205	4435	4971	5661	6091	6545	6899	6845	7477	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B10	Inv1C10	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
WorB3	Wor	2507	10		B10	Ita2B10	B	3178	3624	3745	3883	4104	4025	4238	4350	5018	5424	5862	6397	6099	5709	10	10	10	10	10	10	10	10	10	10	10	10	9	9	B10	Ita2B10	B	10	10	10	10	10	10	10	10	10	10	10	10	9	9
WorC4	Wor	2118	10		B10	Inv2B10	B	1759	2090	2241	2384	2400	2376	2351	2777	3168	3633	3920	4039	4013	5921	8	8	8	8	8	8	8	8	8	8	8	8	8	8	B10	Inv2B10	B	8	8	8	8	8	8	8	8	8	8	8	8	8	8
WorB4	Wor	2041	10		B10	Inv1B10	B	2765	2965	3088	3354	3412	3411	3429	3258	3698	3925	3999	4121	4277	3925	9	9	9	9	9	9	9	8	8	7	7	7	7	7	B10	Inv1B10	B	9	9	9	9	9	9	9	8	8	7	7	7	7	7
WorC5	Wor	2113	10		B10	FraC10	C	1994	2508	2688	2977	2987	3124	3265	3507	3888	4171	4540	4824	5230	5045	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B10	FraC10	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
WorB5	Wor	2298	10		B10	EspB10	B	2631	2871	2890	3075	3254	3530	3640	3579	3750	3750	4160	4332	4452	4642	9	9	9	9	9	9	9	9	9	8	8	8	8	8	B10	EspB10	B	9	9	9	9	9	9	9	9	9	8	8	8	8	8
WorC6	Wor	2024	10		B10	Ita2C10	C	2731	3269	3331	3439	3506	3764	4059	4380	4400	5081	5181	5161	4960	5258	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B10	Ita2C10	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
WorB6	Wor	1909	10		B10	EspC10	C	2553	2972	3168	3340	3555	3632	3760	4070	4379	4028	4455	4220	4237	4315	10	10	10	10	10	10	10	10	10	9	9	8	8	7	B10	EspC10	C	10	10	10	10	10	10	10	10	10	9	9	8	8	7
WorC7	Wor	2137	10		B10	GreB10	B	2450	2411	2478	2587	2813	2835	2709	2408	2466	2827	2038	1910	2115	2150	9	8	8	8	8	8	7	6	6	6	4	3	3	3	B10	GreB10	B	9	8	8	8	8	8	7	6	6	6	4	3	3	3
WorB7	Wor	1789	10		B10	Inv2C10	C	2384	2915	3086	3187	3463	3455	3904	4119	4428	5226	5703	6049	6348	6923	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B10	Inv2C10	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
WorC8	Wor	1962	10		B10	TurB10	B	3192	3795	4070	4143	4289	4527	4494	4612	4955	5466	5552	5602	5688	6329	9	9	9	9	9	9	9	9	9	9	8	8	8	8	B10	TurB10	B	9	9	9	9	9	9	9	9	9	9	8	8	8	8
WorB8	Wor	2472	10		B10	WorB10	B	2105	2439	2351	2587	2775	2861	2935	3028	3061	3872	3825	3919	4183	4448	9	9	8	8	8	8	8	8	8	8	8	8	8	8	B10	WorB10	B	9	9	8	8	8	8	8	8	8	8	8	8	8	8
WorC9	Wor	2625	10		B10	TurC10	C	3111	3346	3577	3800	3992	3897	4041	4500	4672	5270	5738	6110	6124	6347	10	9	9	9	9	9	9	9	9	9	9	9	9	9	B10	TurC10	C	10	9	9	9	9	9	9	9	9	9	9	9	9	9
WorB9	Wor	2718	10		B10	AllB10	B	3314	3884	4037	4049	4360	4290	4431	4366	4589	5130	5680	5775	6436	6508	10	10	10	9	9	9	9	9	9	9	9	9	9	9	B10	AllB10	B	10	10	10	9	9	9	9	9	9	9	9	9	9	9
WorC10	Wor	1986	10		B10	GreC10	C	2847	3566	3683	3858	4155	3964	4062	4661	5296	5742	5861	6419	6538	6829	10	10	10	10	10	10	10	10	10	10	10	10	10	10	B10	GreC10	C	10	10	10	10	10	10	10	10	10	10	10	10	10	10
WorB10	Wor	2049	10		B10	AllC10	C	3580	4469	4781	5002	5115	5212	5151	5640	5223	5401	6040	6814	6469	6580	10	10	10	10	10	10	10	10	9	9	9	9	9	9	B10	AllC10	C	10	10	10	10	10	10	10	10	9	9	9	9	9	9
